name,link,location
Liebenau,https://www.skiresort.info/ski-resort/liebenau/,Europe > Austria > Upper Austria (Oberösterreich) > Mühlviertel > Freistadt
Kostenski,https://www.skiresort.info/ski-resort/kostenski/,Russia > Central Russia
Peklák,https://www.skiresort.info/ski-resort/peklak/,Europe > Czech Republic > Pardubice Region (Pardubický kraj)
Kvilda,https://www.skiresort.info/ski-resort/kvilda/,Europe > Czech Republic > South Bohemian Region (Jihočeský kraj)
Åslia,https://www.skiresort.info/ski-resort/aaslia/,Europe > Sweden > Northern Sweden (Norrland) > Västerbotten
Parchatka,https://www.skiresort.info/ski-resort/parchatka/,Europe > Poland > Lublin (Województwo lubelskie)
Osvětimany,https://www.skiresort.info/ski-resort/osvetimany/,Europe > Czech Republic > Zlín Region (Zlínský kraj)
Lindenberg – Ilmenau,https://www.skiresort.info/ski-resort/lindenberg-ilmenau/,Europe > Germany > Thuringia (Thüringen) > Thuringian Forest (Thüringer Wald)
Rossendale (dry slopes),https://www.skiresort.info/ski-resort/rossendale/,Europe > United Kingdom > England > North West England
La Goule/​Mont Miroir – Maîche,https://www.skiresort.info/ski-resort/la-goulemont-miroir-maiche/,Europe > France > Bourgogne-Franche-Comté > Doubs
Alpe di Neggia,https://www.skiresort.info/ski-resort/alpe-di-neggia/,Europe > Switzerland > Ticino > Lago Maggiore and Valleys
Hodonín u Kunštátu,https://www.skiresort.info/ski-resort/hodonin-u-kunstatu/,Europe > Czech Republic > South Moravian Region (Jihomoravský kraj)
S-Nezhnaya – Lukyanovka,https://www.skiresort.info/ski-resort/s-nezhnaya-lukyanovka/,Russia > Far Eastern Federal District
Lajoux,https://www.skiresort.info/ski-resort/lajoux/,Europe > France > Franche-Comté > Jura (Département)
Hart Highlands – Prince George,https://www.skiresort.info/ski-resort/hart-highlands-prince-george/,North America > Canada > British Columbia > Northern British Columbia > Fraser-Fort George
Paul Bunyan Ski Hill,https://www.skiresort.info/ski-resort/paul-bunyan-ski-hill/,North America > USA > Wisconsin
Sandnes,https://www.skiresort.info/ski-resort/sandnes/,Europe > Norway > Finnmark
Dickeloch – Winterlingen,https://www.skiresort.info/ski-resort/dickeloch-winterlingen/,Europe > Germany > Baden-Württemberg > Tübingen (region) > Zornalb County
Eulenloch – Langenbrand (Schömberg),https://www.skiresort.info/ski-resort/eulenloch-langenbrand-schoemberg/,Europe > Germany > Baden-Württemberg > Karlsruhe (region) > Calw
Grainet – Haidel,https://www.skiresort.info/ski-resort/grainet-haidel/,Europe > Germany > Bavaria (Bayern) > Bavarian Forest (Bayerische Wald) > Almberg-Haidel-Dreisessel
Bündalift – Davos,https://www.skiresort.info/ski-resort/buendalift-davos/,Europe > Switzerland > Eastern Switzerland > Graubünden > Davos Klosters
Bålsta (Håbo),https://www.skiresort.info/ski-resort/baalsta-haabo/,Europe > Sweden > Central Sweden
Dolomity Sportowa Dolina – Sucha Góra (Bytom),https://www.skiresort.info/ski-resort/dolomity-sportowa-dolina-sucha-gora-bytom/,Europe > Poland > Silesia (Województwo śląskie)
Åslia Skisenter,https://www.skiresort.info/ski-resort/aaslia-skisenter/,Europe > Norway > Akershus
Sauris di Sotto,https://www.skiresort.info/ski-resort/sauris-di-sotto/,Europe > Italy > Friuli-Venezia Giulia > Udine
Beerfelden,https://www.skiresort.info/ski-resort/beerfelden/,Europe > Germany > Hesse (Hessen) > Darmstadt > Odenwald County
Gaiziņkalns,https://www.skiresort.info/ski-resort/gaizinkalns/,Europe > Latvia
Riedbach – Neustadtl,https://www.skiresort.info/ski-resort/riedbach-neustadtl/,Europe > Austria > Lower Austria (Niederösterreich) > Mostviertel > Amstetten
Černá Voda,https://www.skiresort.info/ski-resort/cerna-voda/,Europe > Czech Republic > Hradec Králové Region (Královéhradecký kraj)
Steinberglift – Langfurth (Schöfweg),https://www.skiresort.info/ski-resort/steinberglift-langfurth-schoefweg/,Europe > Germany > Bavaria (Bayern) > Bavarian Forest (Bayerische Wald) > Sonnenwald > Europe > Germany > Bavaria (Bayern) > Bavarian Forest (Bayerische Wald) > Deggendorfer Land
Sisorarfiit – Nuuk,https://www.skiresort.info/ski-resort/sisorarfiit-nuuk/,North America > Greenland
Radvanice,https://www.skiresort.info/ski-resort/radvanice/,Europe > Czech Republic > Hradec Králové Region (Královéhradecký kraj)
Herchenhainer Höhe,https://www.skiresort.info/ski-resort/herchenhainer-hoehe/,Europe > Germany > Hesse (Hessen) > Gießen (region) > Vogelsberg County
Bräntberget – Umeå,https://www.skiresort.info/ski-resort/braentberget-umeaa/,Europe > Sweden > Northern Sweden (Norrland) > Västerbotten
Celnica – Třeštík,https://www.skiresort.info/ski-resort/celnica-trestik/,Europe > Czech Republic > Moravian-Silesian Region (Moravskoslezský kraj)
Giller – Hilchenbach-Lützel  (temporarily closed),https://www.skiresort.info/ski-resort/giller-hilchenbach-luetzel/,Europe > Germany > North Rhine-Westphalia (Nordrhein-Westfalen) > Siegerland-Wittgenstein
Zochova Chata,https://www.skiresort.info/ski-resort/zochova-chata/,Europe > Slovakia > Bratislava
Neuleutasch (Leutasch),https://www.skiresort.info/ski-resort/neuleutasch-leutasch/,Europe > Austria > Tyrol (Tirol) > Innsbruck > Innsbruck-Land > Region Seefeld – Tirols Hochplateau
Arnreit,https://www.skiresort.info/ski-resort/arnreit/,Europe > Austria > Upper Austria (Oberösterreich) > Mühlviertel > Rohrbach
Sonnenberglift – Gries im Sellrain,https://www.skiresort.info/ski-resort/sonnenberglift-gries-im-sellrain/,Europe > Austria > Tyrol (Tirol) > Innsbruck region > Sellraintal
Billingebacken – Skövde,https://www.skiresort.info/ski-resort/billingebacken-skoevde/,Europe > Sweden > South Sweden (Sydsverige) > Västra Götaland
Skattmansöbacken  (temporarily closed),https://www.skiresort.info/ski-resort/skattmansoebacken/,Europe > Sweden > Central Sweden
Nowa Morawa,https://www.skiresort.info/ski-resort/nowa-morawa/,Europe > Poland > Lower Silesia (Województwo dolnośląskie)
Langis,https://www.skiresort.info/ski-resort/langis/,Europe > Switzerland > Central Switzerland > Obwalden
Izver – Sodražica,https://www.skiresort.info/ski-resort/izver-sodrazica/,Europe > Slovenia > Jugovzhodna Slovenija (Southeast Slovenia)
La Lorette – Bourg-Saint-Pierre,https://www.skiresort.info/ski-resort/la-lorette-bourg-saint-pierre/,Europe > Switzerland > Lemanic Region > Valais (Wallis) > Pays du St-Bernard
Lobogó – Băile Homorod,https://www.skiresort.info/ski-resort/baile-homorod/,Europe > Romania > Harghita
Rössle-Lift – Schönwald im Schwarzwald,https://www.skiresort.info/ski-resort/roessle-lift-schoenwald-im-schwarzwald/,Europe > Germany > Baden-Württemberg > Black Forest (Schwarzwald) > Ferienland Schwarzwald
Torfhauslifte – Altenau,https://www.skiresort.info/ski-resort/torfhauslifte-altenau/,Europe > Germany > Central Uplands of Germany (Deutsche Mittelgebirge) > Harz
Zuflucht (Baiersbronn),https://www.skiresort.info/ski-resort/zuflucht-baiersbronn/,Europe > Germany > Baden-Württemberg > Freiburg (region) > Ortenau > Rench Valley (Renchtal)
Tørudbakken – Brumunddal,https://www.skiresort.info/ski-resort/toerudbakken-brumunddal/,Europe > Norway > Oppland > Lillehammer
Gehrenlift – Bischofsgrün,https://www.skiresort.info/ski-resort/gehrenlift-bischofsgruen/,Europe > Germany > Bavaria (Bayern) > Fichtel Mountains (Fichtelgebirge)
Arboga,https://www.skiresort.info/ski-resort/arboga/,Europe > Sweden > Central Sweden
Toko Land – Biały Dunajec,https://www.skiresort.info/ski-resort/toko-land-bialy-dunajec/,Europe > Poland > Lesser Poland (Województwo małopolskie)
Gribanowka,https://www.skiresort.info/ski-resort/gribanowka/,Russia > Far Eastern Federal District
Jauerling – Maria Laach am Jauerling,https://www.skiresort.info/ski-resort/jauerling-maria-laach-am-jauerling/,Europe > Austria > Lower Austria (Niederösterreich) > Wachau-Nibelungengau-Kremstal Region
Radegast Sihly na Krásné,https://www.skiresort.info/ski-resort/radegast-sihly-na-krasne/,Europe > Czech Republic > Moravian-Silesian Region (Moravskoslezský kraj)
Mühldorf,https://www.skiresort.info/ski-resort/muehldorf/,Europe > Austria > Carinthia (Kärnten) > Upper Carinthia (Oberkärnten) > Spittal an der Drau > Mölltal
Val-d'Or,https://www.skiresort.info/ski-resort/val-dor/,North America > Canada > Quebec > Abitibi-Témiscamingue
Krajka – Kraslice  (temporarily closed),https://www.skiresort.info/ski-resort/krajka-kraslice/,Europe > Czech Republic > Karlovy Vary Region (Karlovarský kraj)
Rathauslifte – Braunlage,https://www.skiresort.info/ski-resort/rathauslifte-braunlage/,Europe > Germany > Central Uplands of Germany (Deutsche Mittelgebirge) > Harz
Rothaus (Grafenhausen),https://www.skiresort.info/ski-resort/rothaus-grafenhausen/,Europe > Germany > Baden-Württemberg > Freiburg (region) > Hochschwarzwald
Visalaje,https://www.skiresort.info/ski-resort/visalaje/,Europe > Czech Republic > Moravian-Silesian Region (Moravskoslezský kraj)
Pierścienica – Kielce,https://www.skiresort.info/ski-resort/pierscienica-kielce/,Europe > Poland > Holy Cross (Województwo świętokrzyskie)
Dömlebacken – Deje (Forshaga),https://www.skiresort.info/ski-resort/doemle-deje-forshaga/,Europe > Sweden > Central Sweden
Gurnigelbad,https://www.skiresort.info/ski-resort/gurnigelbad/,Europe > Switzerland > Espace Mittelland > Bern
Kobla – Bohinj,https://www.skiresort.info/ski-resort/kobla-bohinj/,Europe > Slovenia > Gorenjska (Upper Carniola)
Cogolo,https://www.skiresort.info/ski-resort/cogolo/,Europe > Italy > Trentino-Alto Adige (Trentino-Südtirol) > Trentino > Val di Sole (Sole Valley)
Riesenlehen – St. Georgen am Reith,https://www.skiresort.info/ski-resort/riesenlehen-st-georgen-am-reith/,Europe > Austria > Lower Austria (Niederösterreich) > Mostviertel > Amstetten
Brandlwiese – Kaumberg,https://www.skiresort.info/ski-resort/brandlwiese-kaumberg/,Europe > Austria > Lower Austria (Niederösterreich) > Mostviertel > Lilienfeld
Kvarnberget,https://www.skiresort.info/ski-resort/kvarnberget/,Europe > Sweden > Northern Sweden (Norrland) > Västerbotten
Raffelmoos – Elbach (Fischbachau)  (temporarily closed),https://www.skiresort.info/ski-resort/raffelmoos-elbach-fischbachau/,Europe > Germany > Bavaria (Bayern) > Upper Bavaria (Oberbayern) > Tegernsee-Schliersee
Trosabacken,https://www.skiresort.info/ski-resort/trosabacken/,Europe > Sweden > Central Sweden
Waldrastlift – Ehenbichl,https://www.skiresort.info/ski-resort/waldrastlift-ehenbichl/,Europe > Austria > Tyrol (Tirol) > Außerfern > Naturparkregion Reutte
Winterberglifte – Schonach im Schwarzwald,https://www.skiresort.info/ski-resort/winterberglifte-schonach-im-schwarzwald/,Europe > Germany > Baden-Württemberg > Black Forest (Schwarzwald) > Ferienland Schwarzwald
Kronberg – Attergau,https://www.skiresort.info/ski-resort/kronberg-st-georgen-im-attergau/,Europe > Austria > Upper Austria (Oberösterreich) > Salzkammergut > Lake Attersee
Schanz – Fischbach,https://www.skiresort.info/ski-resort/schanz-fischbach/,Europe > Austria > Styria (Steiermark) > Oststeiermark > Joglland-Waldheimat
Makovica – Nižná Polianka,https://www.skiresort.info/ski-resort/makovica-nizna-polianka/,Europe > Slovakia > Prešov (Prešovský kraj)
Selvarotonda – Cittareale,https://www.skiresort.info/ski-resort/selvarotonda-cittareale/,Europe > Italy > Lazio > Rieti
Treetops,https://www.skiresort.info/ski-resort/treetops/,North America > USA > Michigan
Nakasato Kiyotsu  (temporarily closed),https://www.skiresort.info/ski-resort/nakasato-kiyotsu/,Asia > Japan > Honshu > Chūbu > Niigata
Henryk,https://www.skiresort.info/ski-resort/henryk/,Europe > Poland > Lesser Poland (Województwo małopolskie)
Andes Tower Hills,https://www.skiresort.info/ski-resort/andes-tower-hills/,North America > USA > Minnesota
Thunder Ridge,https://www.skiresort.info/ski-resort/thunder-ridge/,North America > USA > New York > Hudson Valley
Do-Mi-Ski – Dolbeau-Mistassini,https://www.skiresort.info/ski-resort/do-mi-ski-dolbeau-mistassini/,North America > Canada > Quebec > Saguenay–Lac-Saint-Jean
Mineyama Kogen,https://www.skiresort.info/ski-resort/mineyama-kogen/,Asia > Japan > Honshu > Kansai > Hyōgo
Timberline Summit Pass,https://www.skiresort.info/ski-resort/timberline-summit-pass/,North America > USA > Oregon
Yudonosan,https://www.skiresort.info/ski-resort/yudonosan/,Asia > Japan > Honshu > Tōhoku > Yamagata
Mt. Ashwabay – Salmo,https://www.skiresort.info/ski-resort/mt-ashwabay-salmo/,North America > USA > Wisconsin
Mission Ridge,https://www.skiresort.info/ski-resort/mission-ridge/,North America > Canada > Saskatchewan
Vall de Núria,https://www.skiresort.info/ski-resort/vall-de-nuria/,Europe > Spain > Catalonia (Catalunya) > Girona
Piano Battaglia,https://www.skiresort.info/ski-resort/piano-battaglia/,Europe > Italy > Sicily > Palermo
Bunloc – Săcele,https://www.skiresort.info/ski-resort/bunloc-sacele/,Europe > Romania > Brașov
Huaibei,https://www.skiresort.info/ski-resort/huaibei/,Asia > China > Beijing
Tsey,https://www.skiresort.info/ski-resort/tsey/,Russia > North Caucasus > North Ossetia-Alania
Vatra Dornei,https://www.skiresort.info/ski-resort/vatra-dornei/,Europe > Romania > Suceava
Ashibetsu,https://www.skiresort.info/ski-resort/ashibetsu/,Asia > Japan > Hokkaido
Bocksberg – Hahnenklee,https://www.skiresort.info/ski-resort/bocksberg-hahnenklee/,Europe > Germany > Central Uplands of Germany (Deutsche Mittelgebirge) > Harz
Mt. Jefferson,https://www.skiresort.info/ski-resort/mt-jefferson/,North America > USA > Maine
Hockley Valley,https://www.skiresort.info/ski-resort/hockley-valley/,North America > Canada > Ontario > Southern Ontario > Central Ontario > North America > Canada > Ontario > Southern Ontario > Golden Horseshoe
Ski Kraljica – Kupres,https://www.skiresort.info/ski-resort/ski-kraljica-kupres/,Europe > Bosnia and Herzegovina > Federation of Bosnia and Herzegovina > Canton 10
Vitanová,https://www.skiresort.info/ski-resort/vitanova/,Europe > Slovakia > Žilina (Žilinský kraj)
Misurina – Passo Tre Croci,https://www.skiresort.info/ski-resort/misurina-passo-tre-croci/,Europe > Italy > Venetia (Veneto) > Belluno > Cortina d’Ampezzo
Pradel – Molveno,https://www.skiresort.info/ski-resort/pradel-molveno/,Europe > Italy > Trentino-Alto Adige (Trentino-Südtirol) > Trentino > Altopiano della Paganella/​Dolomiti di Brenta/​Lago di Molveno
Les Pléiades,https://www.skiresort.info/ski-resort/les-pleiades/,Europe > Switzerland > Lemanic Region > Waadt
Hiroshima Kenmin no Mori  (temporarily closed),https://www.skiresort.info/ski-resort/hiroshima-kenmin-no-mori/,Asia > Japan > Honshu > Chūgoku > Hiroshima
Heidialm Skipark – Falkert,https://www.skiresort.info/ski-resort/heidialm-skipark-falkert/,Europe > Austria > Carinthia (Kärnten) > Upper Carinthia (Oberkärnten) > Feldkirchen > Nockberge
Mt. Holiday,https://www.skiresort.info/ski-resort/mt-holiday/,North America > USA > Michigan
Wild Mountain,https://www.skiresort.info/ski-resort/wild-mountain/,North America > USA > Minnesota
Orsa Grönklitt,https://www.skiresort.info/ski-resort/orsa-groenklitt/,Europe > Sweden > Central Sweden
Avers,https://www.skiresort.info/ski-resort/avers/,Europe > Switzerland > Eastern Switzerland > Graubünden > Viamala
Powder Ridge,https://www.skiresort.info/ski-resort/powder-ridge/,North America > USA > Minnesota
Hajla – Rožaje,https://www.skiresort.info/ski-resort/hajla-rozaje/,Europe > Montenegro
Auli,https://www.skiresort.info/ski-resort/auli/,Asia > India > Uttarakhand
Sky Tavern,https://www.skiresort.info/ski-resort/sky-tavern/,North America > USA > Western United States > Lake Tahoe
Vlašić,https://www.skiresort.info/ski-resort/vlasic/,Europe > Bosnia and Herzegovina > Federation of Bosnia and Herzegovina > Central Bosnia
La Schlucht,https://www.skiresort.info/ski-resort/la-schlucht/,Europe > France > Grand-Est > Vosges (department)
Serre-Eyraud (Orcières),https://www.skiresort.info/ski-resort/serre-eyraud-orcieres/,Europe > France > Provence-Alpes-Côte d’Azur > Hautes-Alpes > Gap
Christie Mountain,https://www.skiresort.info/ski-resort/christie-mountain/,North America > USA > Wisconsin
Ål Skisenter,https://www.skiresort.info/ski-resort/aal-skisenter/,Europe > Norway > Buskerud > Hallingdal
Alpe di Cusna – Febbio,https://www.skiresort.info/ski-resort/febbio-2000-monte-cusna/,Europe > Italy > Emilia-Romagna > Reggio Emilia
Grong,https://www.skiresort.info/ski-resort/grong/,Europe > Norway > Nord-Trøndelag > Namdalen
Buron – Wertach,https://www.skiresort.info/ski-resort/buron-wertach/,Europe > Germany > Bavaria (Bayern) > Swabia (Schwaben) > Oberallgäu
Schwabenbergarena – Turnau,https://www.skiresort.info/ski-resort/schwabenbergarena-turnau/,Europe > Austria > Styria (Steiermark) > Hochsteiermark
Näsfjället i Sälen  (temporarily closed),https://www.skiresort.info/ski-resort/naesfjaellet-i-saelen/,Europe > Sweden > Northern Sweden (Norrland) > Dalarna County > Sälen
Soszów – Jawornik (Wisła),https://www.skiresort.info/ski-resort/soszow-jawornik-wisla/,Europe > Poland > Silesia (Województwo śląskie)
Oddsskarð,https://www.skiresort.info/ski-resort/oddsskard/,Europe > Iceland > East Iceland
L'Abbaye,https://www.skiresort.info/ski-resort/labbaye/,Europe > Switzerland > Lemanic Region > Waadt > Yverdon-les-Bains > Vallée de Joux
Mutsushi Kamafuseyama,https://www.skiresort.info/ski-resort/mutsushi-kamafuseyama/,Asia > Japan > Honshu > Tōhoku > Aomori
Hirayu Onsen,https://www.skiresort.info/ski-resort/hirayu-onsen/,Asia > Japan > Honshu > Chūbu > Gifu
